,index,tweet,mark
507,2394,"Construction, construction on NJ 175 northbound ramp to southbound I-295 (Ewing Twp) exit ramp closed and detoured until 11:59 P.M. on July 29, 2020   ",0
508,2395,"Construction, construction on NJ 29 both directions from West Upper Ferry Rd (Ewing Twp) to NJ 175/Scenic Dr (Ewing Twp) 1 lane closed until 11:59 P.M. on October 31, 2019   ",0
509,2396,"Construction, construction on NJ 175 northbound ramp to southbound I-295 (Ewing Twp) exit ramp closed and detoured until 11:59 P.M. on July 29, 2020   ",0
510,2397,"Construction, construction on NJ 29 both directions from West Upper Ferry Rd (Ewing Twp) to NJ 175/Scenic Dr (Ewing Twp) 1 lane closed until 11:59 P.M. on October 31, 2019   ",0
511,2398,"Construction, construction on I-195 westbound approaching Exit 28 - US 9 (Howell Twp) right shoulder closed until 11:59 P.M. on October 31, 2019   ",0
512,2399,"Construction, construction on I-195 westbound approaching Exit 28 - US 9 (Howell Twp) right shoulder closed until 11:59 P.M. on October 31, 2019   ",0
513,2411,"Construction, utility work on US 206 northbound South of College Dr/Rider University (Lawrence Twp) right lane closed until 3:00 P.M.   ",0
514,2412,"Construction, utility work on US 206 northbound South of College Dr/Rider University (Lawrence Twp) right lane closed until 3:00 P.M.   ",0
515,2420,Crash investigation on US 130 southbound South of CR 526/Robbinsville Allentown Rd (Robbinsville) right lane and shoulder closed 5-10 minute delay use caution   ,0
516,2421,Crash investigation on US 130 southbound South of CR 526/Robbinsville Allentown Rd (Robbinsville) right lane and shoulder closed 5-10 minute delay use caution   ,0
517,2422,Crash investigation on US 130 southbound South of CR 526/Robbinsville Allentown Rd (Robbinsville) right lane and shoulder closed 5-10 minute delay use caution   ,0
518,2423,Crash investigation on US 130 southbound South of CR 526/Robbinsville Allentown Rd (Robbinsville) right lane and shoulder closed 5-10 minute delay use caution   ,0
519,2428,"Construction, construction on I-295 southbound from Delaware River/Scudder Falls Bridge (Ewing Twp) to Exit 73 - Scotch Rd (Hopewell Twp) 1 lane closed until 4:00 P.M. use caution   ",0
520,2429,"Construction, construction on I-295 southbound from Delaware River/Scudder Falls Bridge (Ewing Twp) to Exit 73 - Scotch Rd (Hopewell Twp) 1 lane closed until 4:00 P.M. use caution   ",0
521,2446,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
522,2447,Crash on I-295 northbound at Exit 32 - CR 561/Haddonfield Berlin Rd (Cherry Hill Twp) left shoulder closed use caution   ,0
523,2448,Crash on I-295 northbound at Exit 32 - CR 561/Haddonfield Berlin Rd (Cherry Hill Twp) left shoulder closed use caution   ,0
524,2449,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
525,2464,Disabled vehicle on I-78 westbound ramp from southbound Exit 52 - Garden State Parkway (Union Twp) left lane closed   ,0
526,2465,Disabled vehicle on I-78 westbound ramp from southbound Exit 52 - Garden State Parkway (Union Twp) left lane closed   ,0
527,2466,Disabled vehicle on I-78 westbound ramp from southbound Exit 52 - Garden State Parkway (Union Twp) right lane closed   ,0
528,2467,Disabled vehicle on I-78 westbound ramp from southbound Exit 52 - Garden State Parkway (Union Twp) right lane closed   ,0
529,2472,"Construction, construction on I-287 northbound between Exit 22 - US 202 (Bedminster Twp) and Exit 35 - NJ 124 (Morristown) right shoulder closed for repairs until 6:00 P.M.   ",0
530,2473,"Construction, construction on I-287 northbound between Exit 22 - US 202 (Bedminster Twp) and Exit 35 - NJ 124 (Morristown) right shoulder closed for repairs until 6:00 P.M.   ",0
531,2477,Crash on I-295 northbound at Exit 32 - CR 561/Haddonfield Berlin Rd (Cherry Hill Twp) right shoulder closed use caution   ,0
532,2479,Crash on I-295 northbound at Exit 32 - CR 561/Haddonfield Berlin Rd (Cherry Hill Twp) right shoulder closed use caution   ,0
533,2486,Police department activity on NJ 42 northbound at Exit 8 - CR 534/Clementon Blackwood Rd (Gloucester Twp) right shoulder closed use caution   ,0
534,2487,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
535,2493,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
536,2497,Police department activity on NJ 42 northbound at Exit 8 - CR 534/Clementon Blackwood Rd (Gloucester Twp) right shoulder closed use caution   ,0
537,2516,Police department activity on NJ 42 northbound at Exit 8 - CR 534/Clementon Blackwood Rd (Gloucester Twp) right shoulder closed use caution   ,0
538,2517,Police department activity on NJ 42 northbound at Exit 8 - CR 534/Clementon Blackwood Rd (Gloucester Twp) right shoulder closed use caution   ,0
539,2532,"Construction, bridge construction on George Washington Bridge westbound New York Side/Lower Level (Manhattan) to New Jersey Side/Lower Level (Fort Lee) right lane closed until 2:30 P.M.   ",0
540,2533,"Construction, bridge construction on George Washington Bridge westbound New York Side/Lower Level (Manhattan) to New Jersey Side/Lower Level (Fort Lee) right lane closed until 2:30 P.M.   ",0
541,2538,"Construction, bridge construction on George Washington Bridge westbound from Lower Trans Manhattan Expressway (Manhattan) to New York Side/Lower Level (Manhattan) left lane closed until 2:30 P.M.   ",0
542,2541,"Construction, bridge construction on George Washington Bridge westbound from Lower Trans Manhattan Expressway (Manhattan) to New York Side/Lower Level (Manhattan) left lane closed until 2:30 P.M.   ",0
543,2622,"Construction, construction on NJ 495 westbound ramp to southbound US 1&9 (North Bergen Twp) right lane and exit ramp closed until further notice   ",0
544,2623,"Construction, construction on NJ 495 westbound ramp to southbound US 1&9 (North Bergen Twp) right lane and exit ramp closed until further notice   ",0
545,2631,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
546,2632,Overturned Dump Truck on NJ 55 northbound North of Exit 35 - CR 674/Garden Rd (Vineland) right lane closed 10-15 minute delay   ,0
547,2642,"Construction, roadwork on NJ 27 southbound South of Harrison St (Princeton Twp) to North of Harrison St (Princeton Twp) alternate lanes closed intermittently until 3:00 P.M.   ",0
548,2643,"Construction, roadwork on NJ 27 southbound South of Harrison St (Princeton Twp) to North of Harrison St (Princeton Twp) alternate lanes closed intermittently until 3:00 P.M.   ",0
549,2650,"Construction, bridge construction on George Washington Bridge westbound New York Side/Upper Level (Manhattan) to New Jersey Side/Upper Level (Fort Lee) right lane closed until 2:30 P.M.   ",0
550,2651,"Construction, bridge construction on George Washington Bridge westbound New York Side/Upper Level (Manhattan) to New Jersey Side/Upper Level (Fort Lee) right lane closed until 2:30 P.M.   ",0
551,2655,Crash with Injuries on I-80 eastbound East of Allamuchy Rest Area (Byram Twp) right lane closed 5-10 minute delay   ,0
552,2659,Crash with Injuries on I-80 eastbound East of Allamuchy Rest Area (Byram Twp) right lane closed 5-10 minute delay   ,0
553,2663,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
554,2664,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
555,2666,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 10-15 minute travel time   ,0
556,2667,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 10-15 minute travel time   ,0
557,2672,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 5-10 minute delay   ,0
558,2673,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 5-10 minute delay   ,0
559,2691,Fuel spill and Overturned Dump Truck on I-280 westbound West of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) to East of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) right and center lanes closed 10-15 minute delay   ,0
560,2692,Fuel spill and Overturned Dump Truck on I-280 westbound West of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) to East of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) right and center lanes closed 10-15 minute delay   ,0
561,2717,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 5-10 minute delay   ,0
562,2718,Crash on I-78 eastbound East of Exit 11 - CR 614/Pattenburg Rd (Union Twp) left lane closed 5-10 minute delay   ,0
563,2749,Crash with Injuries on I-80 eastbound East of Allamuchy Rest Area (Byram Twp) right lane closed 5-10 minute delay   ,0
564,2750,Crash with Injuries on I-80 eastbound East of Allamuchy Rest Area (Byram Twp) right lane closed 5-10 minute delay   ,0
565,2751,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed 5 minute delay   ,0
566,2752,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed 5 minute delay   ,0
567,2753,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 15-20 minute delay   ,0
568,2754,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 15-20 minute delay   ,0
569,2755,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 15-20 minute delay   ,0
570,2756,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 15-20 minute delay   ,0
571,2757,Crash on I-80 eastbound Exit 38 - US 46 (Denville Twp) left lane closed 5-10 minute delay   ,0
572,2758,Crash on I-80 eastbound Exit 38 - US 46 (Denville Twp) left lane closed 5-10 minute delay   ,0
573,2759,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
574,2760,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
575,2761,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
576,2762,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
577,2763,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
578,2764,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
579,2765,Crash on I-80 eastbound Exit 38 - US 46 (Denville Twp) left lane closed   ,0
580,2766,Crash on I-80 eastbound Exit 38 - US 46 (Denville Twp) left lane closed   ,0
581,2767,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
582,2768,Crash on I-280 westbound East of Exit 12 - Garden State Parkway (East Orange) left lane closed   ,0
583,2771,"Construction, construction on I-295 northbound from Exit 73 - Scotch Rd (Hopewell Twp) to Delaware River/Scudder Falls Bridge (Ewing Twp) 1 lane closed until 4:00 P.M. use caution   ",0
584,2772,"Construction, construction on I-295 northbound from Exit 73 - Scotch Rd (Hopewell Twp) to Delaware River/Scudder Falls Bridge (Ewing Twp) 1 lane closed until 4:00 P.M. use caution   ",0
585,2777,Crash on NJ 55 southbound North of Exit 48 - Ellis Mill Rd (Harrison Twp) right shoulder closed use caution   ,0
586,2778,Crash on NJ 55 southbound North of Exit 48 - Ellis Mill Rd (Harrison Twp) right shoulder closed use caution   ,0
587,2779,Crash on NJ 55 southbound Exit 50 - US 322 (Harrison Twp) 1 lane may be closed use caution   ,0
588,2780,Crash on NJ 55 southbound Exit 50 - US 322 (Harrison Twp) 1 lane may be closed use caution   ,0
589,2785,Crash and Jack-knifed tractor trailer on I-280 westbound East of Exit 10 - Northfield Ave/CR 508 (Orange City Twp) right and center lanes closed 5-10 minute delay   ,0
590,2787,Crash and Jack-knifed tractor trailer on I-280 westbound East of Exit 10 - Northfield Ave/CR 508 (Orange City Twp) right and center lanes closed 5-10 minute delay   ,0
591,2789,Crash on I-287 southbound South of Exit 14 - US 22 (Bridgewater Twp) right lane closed   ,0
592,2790,Crash on I-287 southbound South of Exit 14 - US 22 (Bridgewater Twp) right lane closed   ,0
593,2792,Crash and Jack-knifed tractor trailer on I-280 westbound East of Exit 10 - Northfield Ave/CR 508 (Orange City Twp) right and center lanes closed 5 minute travel time   ,0
594,2793,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
595,2795,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
596,2796,Crash and Jack-knifed tractor trailer on I-280 westbound East of Exit 10 - Northfield Ave/CR 508 (Orange City Twp) right and center lanes closed 5 minute travel time   ,0
597,2797,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
598,2798,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) all lanes closed traffic using the right shoulder 10-15 minute delay   ,0
599,2799,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 15-20 minute delay use caution   ,0
600,2800,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 15-20 minute delay use caution   ,0
601,2801,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 15-20 minute delay use caution   ,0
602,2802,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 15-20 minute delay use caution   ,0
603,2805,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 10-15 minute delay use caution   ,0
604,2806,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 10-15 minute delay use caution   ,0
605,2807,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 10-15 minute delay use caution   ,0
606,2808,Jack-knifed tractor trailer on I-195 westbound West of Exit 5 - US 130 (Hamilton Twp) left lane closed 10-15 minute delay use caution   ,0
607,2809,Fuel spill and Overturned Dump Truck on I-280 westbound West of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) to East of Exit 10 - Northfield Ave/CR 508 (West Orange Twp) right and center lanes closed 5-10 minute delay   ,0
